Episode,Step,Avg_Success,Avg_Reward,Avg_Cost
3147,59,88,0.9938896302579088,0
3148,59,88,0.9894446519276243,0
3149,58,89,1.057960166433186,0
3150,58,89,1.055541044236452,0
3151,58,89,1.0573266094041174,0
3152,58,89,1.0660504406181281,0
3153,57,90,1.1268015110169654,0
3154,57,90,1.1275681460698253,0
3155,57,90,1.1287557190356892,0
3156,57,91,1.1938484804800829,0
3157,57,91,1.1873039902097662,0
3158,56,91,1.187289431738027,0
3159,53,92,1.2172987728661975,0
3160,53,92,1.2133755918385578,0
3161,53,92,1.216511447278608,0
3162,53,92,1.2214611056054128,0
3163,54,92,1.2180431305526873,0
3164,54,92,1.2164626800923726,0
3165,54,92,1.2121050779081997,0
3166,54,91,1.1528154193705995,0
3167,52,91,1.1277424946174142,0
3168,53,90,1.0553121779605863,0
3169,52,90,1.0631276274265837,0
3170,51,90,1.0561271847228637,0
3171,51,90,1.054613377210044,0
3172,51,90,1.0560019850640674,0
3173,51,90,1.0494611867985804,0
3174,51,90,1.0435165769819286,0
3175,53,90,1.0400388744313387,0
3176,52,91,1.1036261863357504,0
3177,52,92,1.1700143801563536,0
3178,51,92,1.165778477373824,0
3179,52,92,1.1661350612275418,0
3180,54,91,1.1278507009430905,0
3181,54,91,1.126824511764862,0
3182,53,91,1.1230361119357986,0
3183,53,91,1.1242920122554643,0
3184,54,91,1.1217007713395288,0
3185,54,91,1.1192245908806218,0
3186,53,91,1.1159635590927792,0
3187,53,91,1.116234650190745,0
3188,53,91,1.1100353600343806,0
3189,54,91,1.108108543434937,0
3190,54,90,1.0529173128542606,0
3191,54,90,1.0575218418685837,0
3192,54,90,1.05813394118828,0
3193,54,90,1.0619939674905619,0
3194,54,91,1.1294169983736355,0
3195,54,90,1.0654511418103356,0
3196,54,90,1.0624175015001673,0
3197,54,90,1.0712841632872006,0
3198,53,90,1.0731329015830124,0
3199,54,90,1.0638200029126892,0
3200,54,90,1.0643193565450202,0
3201,53,90,1.0579533127277683,0
3202,54,90,1.0565912600375305,0
3203,54,90,1.059521014965285,0
3204,54,90,1.0574861236430297,0
3205,54,90,1.0667973642564903,0
3206,55,89,1.001859155229904,0
3207,55,89,0.9958181037988106,0
3208,55,89,0.9923998177448812,0
3209,56,89,1.0009703029693628,0
3210,56,89,0.9923618140049802,0
3211,56,89,0.9863584310167062,0
3212,55,90,1.047275593076047,0
3213,55,90,1.0504029937765154,0
3214,55,90,1.0448158309307474,0
3215,55,90,1.0400983143343183,0
3216,55,90,1.0462818075461837,0
3217,55,89,0.9854202346458624,0
3218,55,89,0.9866727488256584,0
3219,54,89,0.9842079955853115,0
3220,55,89,0.98535240381505,0
3221,54,89,0.9763205795876274,0
3222,54,89,0.9640722411732713,0
3223,55,89,0.9688614783274534,0
3224,54,89,0.9646314267675916,0
3225,54,89,0.9587364094729128,0
3226,54,89,0.9626469559783436,0
3227,53,89,0.9601026403719879,0
3228,53,89,0.9674409361628205,0
3229,54,89,0.963971433202023,0
3230,54,89,0.9657128751722485,0
3231,54,89,0.9665834582110255,0
3232,54,89,0.9641474520696647,0
3233,54,89,0.9671847268148122,0
3234,54,89,0.9651776008820889,0
3235,55,88,0.8889152539103088,0
3236,55,88,0.8851529182447848,0
3237,55,88,0.8873783921404538,0
3238,55,88,0.8910556298262235,0
3239,57,87,0.8034020356229302,0
3240,56,87,0.8034436082444881,0
3241,54,88,0.8353569490277004,0
3242,57,87,0.759004043524692,0
3243,56,88,0.8266644864297268,0
3244,56,88,0.8282041797112469,0
3245,56,88,0.8363280475582724,0
3246,56,88,0.8305611357163434,0
3247,57,88,0.828664209868366,0
3248,57,88,0.8245936250547675,0
3249,55,88,0.8276002820092981,0
3250,55,88,0.8237307692203467,0
3251,56,88,0.8255308820936625,0
3252,56,88,0.8200633581053262,0
3253,56,88,0.8225827795314399,0
3254,56,88,0.8196223206236755,0
3255,56,88,0.8204275529064035,0
3256,56,88,0.8212656903244351,0
3257,56,88,0.8274454628281092,0
3258,59,87,0.7536833088636194,0
3259,59,87,0.7568693656451796,0
3260,59,87,0.7631547327317094,0
3261,59,87,0.7567736460245942,0
3262,59,87,0.7547708858527039,0
3263,59,86,0.692765497532746,0
3264,58,86,0.6842330989614857,0
3265,60,86,0.6885930375918542,0
3266,60,87,0.7548365479545464,0
3267,59,88,0.8125626355387976,0
3268,58,89,0.882680571505498,0
3269,59,89,0.87991177174521,0
3270,60,89,0.8870309784522032,0
3271,59,89,0.8829420308654881,0
3272,60,89,0.88732330373281,0
3273,60,89,0.8890597603169954,0
3274,58,89,0.889434469582302,0
3275,57,89,0.8885987649650997,0
3276,57,89,0.8934954329559333,0
3277,56,89,0.883650104643566,0
3278,57,89,0.891951713627459,0
3279,57,89,0.892015947506552,0
3280,55,90,0.9226890325315981,0
3281,55,90,0.9265156603327704,0
3282,55,90,0.924456567720299,0
3283,54,90,0.9151685809276751,0
3284,55,90,0.920275469958251,0
3285,55,90,0.9219226201045604,0
3286,55,90,0.9245877502839357,0
3287,56,89,0.8656103737609737,0
3288,57,88,0.7965865099480652,0
3289,56,88,0.8046000185752564,0
3290,56,89,0.8702345852138751,0
3291,55,88,0.8089825680855938,0
3292,55,88,0.8093501313966044,0
3293,56,88,0.8036966273565121,0
3294,56,88,0.8035630280714758,0
3295,55,89,0.8580868619684406,0
3296,56,89,0.8606262977100778,0
3297,56,88,0.7960469121095594,0
3298,56,88,0.7929277067799921,0
3299,55,88,0.7952374020317439,0
3300,55,88,0.7988749601045493,0
3301,55,88,0.8004954679967704,0
3302,55,87,0.7383973442815113,0
3303,55,87,0.7424631586257238,0
3304,55,87,0.7438340420234817,0
3305,56,87,0.7464302953477818,0
3306,55,88,0.8086135605378877,0
3307,56,87,0.7495931302808094,0
3308,56,87,0.7477552478067446,0
3309,55,87,0.7417608198971357,0
3310,55,87,0.7416378785186316,0
3311,55,87,0.7427971345447805,0
3312,55,87,0.7435701954812611,0
3313,55,87,0.7419380613678004,0
3314,54,87,0.7491933417442124,0
3315,55,87,0.7457070242293048,0
3316,55,87,0.7410748783364761,0
3317,55,88,0.7873386482783462,0
3318,54,88,0.7796270940155591,0
3319,54,88,0.7803389818482901,0
3320,54,88,0.7790754569165438,0
3321,55,88,0.7859002103500097,0
3322,54,88,0.7909673633898637,0
3323,54,88,0.7945731935959338,0
3324,54,88,0.7909012120340049,0
3325,54,89,0.8595287620422459,0
3326,54,89,0.8550341659953119,0
3327,54,89,0.8461237579752924,0
3328,54,88,0.7790670940007476,0
3329,54,88,0.7748414504511675,0
3330,54,88,0.7787992918661257,0
3331,54,88,0.783785619622322,0
3332,54,88,0.7873118349893411,0
3333,57,87,0.7100643012609725,0
3334,58,87,0.7065541286144799,0
3335,56,88,0.7810538473662382,0
3336,57,88,0.7798546950083619,0
3337,56,88,0.7683332628880088,0
3338,56,88,0.7681335231412595,0
3339,54,89,0.8573330457073098,0
3340,54,89,0.8669008710917478,0
3341,54,89,0.8671046973864941,0
3342,52,90,0.9474902423152162,0
3343,52,90,0.9494156270760504,0
3344,52,90,0.9453934485262653,0
3345,51,90,0.9409499879537543,0
3346,52,90,0.9464947602322717,0
3347,51,90,0.9393448997786255,0
3348,52,90,0.9459085927981868,0
3349,52,90,0.9523939906138912,0
3350,54,89,0.8766296367867835,0
3351,53,89,0.873680626932437,0
3352,54,89,0.8820635977535494,0
3353,53,89,0.8831875828079865,0
3354,53,89,0.8856653383429147,0
3355,53,89,0.8883773796315291,0
3356,53,89,0.8872389281596043,0
3357,53,89,0.8772912637734771,0
3358,51,90,0.9586552703784764,0
3359,51,90,0.9603788168946267,0
3360,51,90,0.9601486760595799,0
3361,51,90,0.9645836686933399,0
3362,52,89,0.9019193265618742,0
3363,51,90,0.9690456268595518,0
3364,51,90,0.9801256712790564,0
3365,51,90,0.9868825197693877,0
3366,50,90,0.982160797930228,0
3367,50,90,0.980279636358191,0
3368,50,90,0.9776586708364084,0
3369,49,90,0.9799268551945716,0
3370,51,89,0.944012174409072,0
3371,54,88,0.9128724574141234,0
3372,53,88,0.9066536805436044,0
3373,53,88,0.9058088573424175,0
3374,53,88,0.9117431162094727,0
3375,54,88,0.9075126888634258,0
3376,54,88,0.9010250321248168,0
3377,54,88,0.9088582638682419,0
3378,54,88,0.9077072972905443,0
3379,54,88,0.9113011604834901,0
3380,54,88,0.915480960729401,0
3381,54,88,0.9150936207322957,0
3382,54,88,0.9174087733178021,0
3383,54,88,0.9242891056936787,0
3384,53,88,0.9211240898987307,0
3385,53,88,0.922839382922466,0
3386,53,88,0.9214630716649844,0
3387,53,89,0.9881027194119087,0
3388,52,90,1.062914859622906,0
3389,52,90,1.0556223374844558,0
3390,52,90,1.0503722533613473,0
3391,52,91,1.1148343455821306,0
3392,52,91,1.1116096992401436,0
3393,52,91,1.1093784942624187,0
3394,54,90,1.0255415076444843,0
3395,54,90,1.0294094003046848,0
3396,54,90,1.0260849711631819,0
3397,54,91,1.0911939447403347,0
3398,54,91,1.0992251886271334,0
3399,54,91,1.1076638477675078,0
3400,54,91,1.1105336346111654,0
3401,55,91,1.1150371697551964,0
3402,55,92,1.178525853814317,0
3403,55,92,1.17843315628892,0
3404,54,92,1.1731915170287175,0
3405,54,92,1.1716470393848066,0
3406,54,92,1.1734727579478568,0
3407,54,93,1.2390723860177604,0
3408,54,93,1.2369975286659247,0
3409,54,93,1.2421191306908077,0
3410,54,93,1.2445783375909014,0
3411,54,93,1.2428387019510774,0
3412,54,93,1.24356795420008,0
3413,54,93,1.2394332761628175,0
3414,54,93,1.23748434643574,0
3415,55,92,1.183407682402394,0
3416,56,92,1.1770990286077905,0
3417,56,92,1.1878502902304353,0
3418,56,92,1.1971264013191285,0
3419,56,92,1.1899192795073212,0
3420,56,92,1.183655621498674,0
3421,56,92,1.1861569649128614,0
3422,56,92,1.190606548707783,0
3423,57,92,1.1941072499527037,0
3424,57,92,1.198538158699721,0
3425,57,91,1.1349064727996847,0
3426,60,90,1.0533757214116304,0
3427,60,90,1.05555916360192,0
3428,59,91,1.1215974508162798,0
3429,60,91,1.130701676433182,0
3430,59,91,1.1242205121305051,0
3431,60,91,1.1034272647399666,0
3432,60,91,1.0971523566574797,0
3433,58,92,1.18048826084314,0
3434,57,92,1.1887348582300366,0
3435,56,92,1.180363745212835,0
3436,57,91,1.1220449691901921,0
3437,57,91,1.1315944193753422,0
3438,57,91,1.127213687112835,0
3439,57,91,1.1192693529751159,0
3440,57,91,1.1113474447380758,0
3441,57,91,1.1038195661928512,0
3442,56,91,1.1055537207641646,0
3443,57,91,1.1018663741678938,0
3444,57,91,1.102048659660668,0
3445,57,91,1.0948088102050133,0
3446,57,91,1.0936915761612362,0
3447,57,91,1.1017707395047365,0
3448,57,91,1.1009352402138939,0
3449,58,91,1.1011615118856026,0
3450,56,92,1.1710001049965104,0
3451,56,92,1.1690875516116102,0
3452,56,92,1.163285771965184,0
3453,56,92,1.1602781382954164,0
3454,58,91,1.0796979993890454,0
3455,58,91,1.0792684918019404,0
3456,58,91,1.0793329163670022,0
3457,58,91,1.0855294988356945,0
3458,58,91,1.0751733457629051,0
3459,58,90,1.0145242300216524,0
3460,58,90,1.0104889172065485,0
3461,58,90,1.0086296716222023,0
3462,58,91,1.0670501955674445,0
3463,58,90,1.0030256146221836,0
3464,58,89,0.9350569697731589,0
3465,58,89,0.9278077064997524,0
3466,58,89,0.9259121579474777,0
3467,59,89,0.9254974710762508,0
3468,59,89,0.9315929051496096,0
3469,60,89,0.9362508142374463,0
3470,57,90,0.9671476113384597,0
3471,55,91,1.0004295029498644,0
3472,58,90,0.9686285911299274,0
3473,58,90,0.9700053172031403,0
3474,58,90,0.972118002104944,0
3475,58,90,0.9758936243650896,0
3476,59,90,0.9763288061653657,0
3477,59,89,0.9119144569670243,0
3478,59,89,0.9137766986859424,0
3479,60,89,0.9004306574429575,0
3480,60,89,0.8995509701485935,0
3481,61,89,0.8958776337311792,0
3482,61,89,0.8892508289202306,0
3483,62,88,0.8190562256992052,0
3484,63,88,0.8143688881404887,0
3485,63,88,0.8146545211047124,0
3486,63,88,0.8180573601283322,0
3487,64,88,0.8129880862876963,0
3488,63,88,0.8132992821217704,0
3489,63,88,0.8138695454069602,0
3490,63,88,0.8131689835533689,0
3491,64,88,0.8107865652263354,0
3492,64,88,0.813840476484802,0
3493,64,88,0.8157270184981826,0
3494,62,89,0.8997645110433222,0
3495,62,89,0.9031495341617847,0
3496,63,89,0.9008973189798417,0
3497,63,89,0.8935927837069175,0
3498,63,89,0.884790577283784,0
3499,63,89,0.8835256097029923,0
3500,63,89,0.8824396835949301,0
3501,63,89,0.8807294865215226,0
3502,64,89,0.8794443169242732,0
3503,63,89,0.873768458702325,0
3504,64,89,0.8779596085480443,0
3505,64,89,0.8794886723190575,0
3506,65,89,0.8606544247089915,0
3507,67,89,0.8420735838925612,0
3508,67,88,0.7802604498793516,0
3509,68,88,0.7736105681848858,0
3510,68,88,0.7763362079006765,0
3511,69,88,0.7748689071959961,0
3512,69,88,0.7771508814706612,0
3513,69,87,0.7209621845822767,0
3514,69,87,0.7190955874378778,0
3515,68,88,0.7766585689861313,0
3516,66,88,0.7803849904805429,0
3517,67,88,0.7773016443483539,0
3518,66,88,0.7714407647594816,0
3519,66,88,0.7735006061203785,0
3520,68,88,0.7704559901922948,0
3521,67,88,0.7615957324028022,0
3522,67,88,0.758011785264407,0
3523,67,88,0.7541918087781414,0
3524,67,88,0.7577899306088693,0
3525,67,89,0.8251448040486321,0
3526,65,90,0.9086918926502585,0
3527,66,89,0.8369586490917027,0
3528,66,89,0.8383078249993742,0
3529,67,89,0.8368071924972356,0
3530,69,88,0.7599132293214097,0
3531,69,87,0.7058730038216345,0
3532,70,87,0.6970503646351608,0
3533,71,87,0.6901473627804989,0
3534,71,87,0.6877807449835563,0
3535,72,87,0.6978011405009056,0
3536,71,88,0.7596788474085951,0
3537,71,88,0.7592185368861283,0
3538,71,88,0.7622964905395384,0
3539,71,88,0.7636993202084886,0
3540,71,88,0.774312147226392,0
3541,71,87,0.7147960891977163,0
3542,71,87,0.7112216663367326,0
3543,70,87,0.708681149353015,0
3544,70,87,0.71585162068086,0
3545,71,87,0.713330011938906,0
3546,71,87,0.7044931330235886,0
3547,71,87,0.7020489517256828,0
3548,70,87,0.6968796811655374,0
3549,70,87,0.6942802993005353,0
3550,71,87,0.6975231463516866,0
3551,72,86,0.6403804101430615,0
3552,71,86,0.637989250850751,0
3553,71,86,0.6312599194081304,0
3554,68,87,0.7084819231260372,0
3555,67,87,0.6992061199139608,0
3556,67,87,0.6944731721895551,0
3557,68,87,0.6950581414446969,0
3558,68,87,0.6985401642237593,0
3559,70,87,0.7248234251568829,0
3560,70,87,0.7285428574945582,0
3561,71,87,0.7303877341313091,0
3562,70,87,0.7278910156277744,0
3563,71,88,0.7899256188547042,0
3564,70,89,0.8583588713671816,0
3565,70,89,0.8626595457743133,0
3566,71,89,0.8694009170408572,0
3567,70,89,0.8686104288424576,0
3568,70,89,0.8643043231318915,0
3569,70,88,0.8035860018904531,0
3570,70,87,0.7445668543253305,0
3571,70,87,0.7461116041366221,0
3572,67,88,0.7810000913921976,0
3573,67,88,0.7884917295124615,0
3574,69,87,0.7018937722878763,0
3575,70,87,0.7091702040849487,0
3576,72,86,0.6773046207573498,0
3577,72,87,0.7421689136448549,0
3578,71,87,0.7359318846027599,0
3579,70,87,0.7437427297588874,0
3580,71,86,0.6841411763597717,0
3581,70,86,0.6794912710627977,0
3582,71,85,0.6175483516282838,0
3583,73,85,0.6564833674096008,0
3584,72,85,0.6581007729545673,0
3585,73,85,0.6414147759257322,0
3586,73,85,0.6359196447958675,0
3587,73,85,0.6377706440170732,0
3588,73,85,0.6375623350781825,0
3589,73,85,0.6396751094637875,0
3590,73,85,0.6427679410092969,0
3591,72,85,0.6394592331052263,0
3592,72,85,0.6350502297915955,0
3593,71,85,0.6357144500948926,0
3594,71,85,0.6316447901241918,0
3595,72,85,0.6311562328464788,0
3596,72,85,0.622282945791303,0
3597,72,84,0.5645481587368704,0
3598,73,84,0.5698378137503459,0
3599,73,84,0.5681827787873044,0
3600,73,84,0.5619142520804599,0
3601,73,84,0.5609711799635261,0
3602,73,84,0.5567600734280131,0
3603,76,84,0.5447121052984949,0
3604,75,84,0.5448748169379178,0
3605,75,84,0.5432381755025927,0
3606,74,84,0.5592904923233073,0
3607,72,84,0.572033615862274,0
3608,73,85,0.6315675570026724,0
3609,72,85,0.6379529091671793,0
3610,72,85,0.6377311716557234,0
3611,71,85,0.6416145078025511,0
3612,71,85,0.6398197360828272,0
3613,71,86,0.6987004507475285,0
3614,71,86,0.7026595323139554,0
3615,72,86,0.7047328812212436,0
3616,72,86,0.7022378530681818,0
3617,72,86,0.7042771084935157,0
3618,72,86,0.7069853232570676,0
3619,73,86,0.713293982618743,0
3620,72,85,0.6646215859430594,0
3621,72,85,0.6630248314703567,0
3622,75,84,0.6288598200238994,0
3623,76,84,0.6229777219055904,0
3624,77,83,0.5474038783346987,0
3625,77,83,0.546421501159457,0
3626,77,83,0.5482722639015628,0
3627,76,84,0.6165575855601856,0
3628,76,84,0.6178900301646718,0
3629,75,84,0.6174112025815339,0
3630,73,85,0.7026540819512956,0
3631,73,86,0.7735492834476099,0
3632,71,85,0.7222982652840073,0
3633,73,85,0.7065952947880941,0
3634,72,85,0.7083912519790101,0
3635,72,85,0.7081838433869052,0
3636,72,85,0.7029426259203683,0
3637,72,85,0.6992368145828004,0
3638,72,85,0.6921382081467528,0
3639,72,85,0.6952670190628487,0
3640,72,85,0.6870846042927223,0
3641,72,86,0.7564586875034365,0
3642,72,86,0.7565090940153095,0
3643,74,86,0.7518933057953473,0
3644,73,86,0.7425870919396038,0
3645,73,86,0.7512643396184648,0
3646,73,86,0.7585648722626138,0
3647,73,86,0.7669441322894636,0
3648,75,86,0.762012760872567,0
3649,75,85,0.6984330183436032,0
3650,74,85,0.696966784997312,0
3651,74,86,0.7627761212693804,0
3652,75,86,0.7626582555313871,0
3653,75,86,0.7625456334305273,0
3654,75,86,0.765700334760295,0
3655,75,86,0.7731200068285033,0
3656,77,85,0.7456518824891464,0
3657,77,85,0.7459367995876164,0
3658,78,85,0.7487652101162167,0
3659,75,86,0.784287263157712,0
3660,75,86,0.7882514419433937,0
3661,75,86,0.7854506779209988,0
3662,75,86,0.7909208912522808,0
3663,74,85,0.721753652401203,0
3664,74,85,0.7125439088120402,0
3665,74,85,0.7085132513897769,0
3666,74,85,0.7043637541266434,0
3667,73,85,0.7122677099103385,0
3668,74,85,0.716037186808353,0
3669,74,86,0.7728800321630479,0
3670,77,86,0.8042655636444033,0
3671,76,86,0.8080993348247648,0
3672,77,86,0.8084922768039905,0
3673,77,86,0.80799716349964,0
3674,75,86,0.8272165981544458,0
3675,74,86,0.8223609461569503,0
3676,72,87,0.8600464141722114,0
3677,72,86,0.7944386184476571,0
3678,72,86,0.7949086216539399,0
3679,72,86,0.7931493123136716,0
3680,72,87,0.8511299851238983,0
3681,73,87,0.8523910159087064,0
3682,72,88,0.9167699656500736,0
3683,69,89,0.9501032577506521,0
3684,69,89,0.9563177345558325,0
3685,68,89,0.9654013475431384,0
3686,68,89,0.9655353351920166,0
3687,68,89,0.960872900565646,0
3688,68,89,0.960587164918561,0
3689,68,89,0.9653825179772866,0
3690,68,89,0.9646295599109908,0
3691,68,89,0.9624357768549998,0
3692,69,89,0.9690091103344639,0
3693,68,88,0.9007172004535278,0
3694,69,88,0.9031621670752247,0
3695,68,87,0.8332974110178657,0
3696,67,87,0.8508285947430886,0
3697,67,87,0.8473723324488855,0
3698,66,87,0.844644581143093,0
3699,66,87,0.8486145408901393,0
3700,67,87,0.8475033310738399,0
3701,68,87,0.8505376784813597,0
3702,67,87,0.8595446329291917,0
3703,65,87,0.8711937858403508,0
3704,65,87,0.8611682254338484,0
3705,65,87,0.8562823925196972,0
3706,65,87,0.8566644492961314,0
3707,65,87,0.8588824059657599,0
3708,64,87,0.8679533935298059,0
3709,64,87,0.868045715722892,0
3710,64,87,0.8696482226584885,0
3711,64,87,0.8668874735368263,0
3712,64,87,0.858215972835369,0
3713,63,87,0.8510223983770083,0
3714,64,87,0.8514757357287999,0
3715,63,87,0.8511731812131438,0
3716,63,87,0.8587618484563972,0
3717,63,86,0.7999296567246165,0
3718,63,86,0.7997345338232662,0
3719,62,86,0.7946730974439379,0
3720,62,87,0.85320445967669,0
3721,62,87,0.8637322318862971,0
3722,60,88,0.8972725674702633,0
3723,59,88,0.8961690981156971,0
3724,58,89,0.9690895736852508,0
3725,57,89,0.9655201003404181,0
3726,57,89,0.9687199845427494,0
3727,57,89,0.977848645633112,0
3728,57,89,0.9768975499626503,0
3729,58,88,0.9131137036537075,0
3730,58,88,0.905511826160855,0
3731,58,88,0.9039837660691955,0
3732,58,89,0.9633164876913907,0
3733,57,88,0.9057487139902333,0
3734,57,88,0.9031807510420004,0
3735,57,88,0.9008614098471844,0
3736,57,88,0.9057032341538251,0
3737,56,88,0.9074090707004325,0
3738,56,88,0.9075328554311091,0
3739,56,88,0.9030961324186318,0
3740,56,88,0.9112123569944197,0
3741,57,87,0.8364791479479572,0
3742,57,87,0.8372243417036771,0
3743,56,87,0.8440667438885248,0
3744,56,87,0.8437025453691421,0
3745,57,87,0.8474983392638206,0
3746,56,87,0.8449667222477547,0
3747,56,87,0.8367194017633847,0
3748,55,87,0.8537650810793093,0
3749,58,87,0.8869154342292859,0
3750,58,87,0.8919964411324872,0
3751,59,87,0.8825362924143882,0
3752,58,87,0.8801440440451006,0
3753,58,87,0.8875952647586565,0
3754,58,87,0.8879859880155163,0
3755,58,87,0.8846251525154548,0
3756,55,88,0.9167623337110308,0
3757,55,88,0.9113044542198804,0
3758,55,88,0.9154294938532439,0
3759,55,88,0.9152419576825378,0
3760,55,88,0.9063014380106506,0
3761,55,87,0.8395985452932109,0
3762,55,87,0.8443298117731501,0
3763,55,88,0.912559227883703,0
3764,56,87,0.8613775221173455,0
3765,58,87,0.8448024725735922,0
3766,58,87,0.8480750081696351,0
3767,58,87,0.8398348210550648,0
3768,58,87,0.8435885218865041,0
3769,57,87,0.8463134068840918,0
3770,56,88,0.8738848997334753,0
3771,58,87,0.8342332837226604,0
3772,58,87,0.8300004939230894,0
3773,58,87,0.8246573744978559,0
3774,59,88,0.8862932132239257,0
3775,59,87,0.8233347441217665,0
3776,59,87,0.8183909470735853,0
3777,59,88,0.8810535091541533,0
3778,60,87,0.822548890424223,0
3779,60,87,0.8284920881253492,0
3780,60,87,0.8227901210340497,0
3781,59,87,0.826284628520516,0
3782,59,87,0.8329104330491099,0
3783,59,87,0.8274748497742985,0
3784,59,87,0.8264642991598521,0
3785,59,87,0.8332892876265396,0
3786,60,87,0.8347024462891568,0
3787,60,87,0.8335012557993469,0
3788,60,87,0.8361922646157108,0
3789,60,87,0.83373061823022,0
3790,60,87,0.8335407461115756,0
3791,60,87,0.8421761125960984,0
3792,60,87,0.8358073137404063,0
3793,60,88,0.8994456580334008,0
3794,60,88,0.9040110401489437,0
3795,62,88,0.8951888208771197,0
3796,62,88,0.8926058438820837,0
3797,62,89,0.9576753349513819,0
3798,62,89,0.9586098785610011,0
3799,61,89,0.9586001502634098,0
3800,61,89,0.9706065511009728,0
3801,61,89,0.9660124767622983,0
3802,60,89,0.9627540627010239,0
3803,61,88,0.8980402215574941,0
3804,61,88,0.9068277911637052,0
3805,60,88,0.9040283173909484,0
3806,60,88,0.9022683631843029,0
3807,61,88,0.8996159365406129,0
3808,61,88,0.8999563011066857,0
3809,64,87,0.8653357486967798,0
3810,64,87,0.8649963838961776,0
3811,64,87,0.867015346063381,0
3812,64,87,0.8669789930787738,0
3813,64,87,0.8760075971466358,0
3814,64,87,0.8759805315878111,0
3815,65,87,0.8795605786663873,0
3816,65,87,0.8727216068545749,0
3817,64,88,0.9240395712673126,0
3818,65,88,0.9235249117768762,0
3819,65,88,0.9285083726986705,0
3820,64,88,0.9202146266407726,0
3821,67,87,0.8855371625402404,0
3822,67,87,0.8855328329100667,0
3823,67,87,0.8882807351096926,0
3824,67,87,0.8835726109108873,0
3825,67,87,0.8742957967784242,0
3826,70,86,0.838761845946683,0
3827,69,86,0.8356739291068151,0
3828,70,86,0.8347263664644197,0
3829,69,87,0.8974605061937109,0
3830,69,86,0.8362967884013415,0
3831,69,86,0.8359697283463539,0
3832,72,85,0.8081889697986117,0
3833,71,86,0.8859585909086672,0
3834,71,86,0.8856903321396021,0
3835,70,86,0.8863198293892128,0
3836,71,86,0.8853128082172407,0
3837,71,86,0.8865562501603199,0
3838,71,86,0.8876603814618284,0
3839,73,85,0.8203573033943394,0
3840,74,85,0.813742983376942,0
3841,73,86,0.8850244467573066,0
3842,73,86,0.8874168862782245,0
3843,73,86,0.8894935006655578,0
3844,73,86,0.8937126491738309,0
3845,75,85,0.8558447028983209,0
3846,76,85,0.8563183435153041,0
3847,76,85,0.858450965500233,0
3848,76,85,0.8589571430634533,0
3849,74,86,0.8952915035125625,0
3850,74,86,0.8996498072829854,0
3851,73,86,0.9091687804396861,0
3852,73,86,0.9092859856161886,0
3853,73,86,0.9055333822855391,0
3854,73,86,0.9030857465703229,0
3855,73,86,0.900354598230515,0
3856,73,86,0.8956692644005306,0
3857,73,86,0.8959354658221491,0
3858,73,86,0.8954149682057687,0
3859,73,86,0.8982997448073365,0
3860,73,86,0.9019015452714302,0
3861,72,87,0.9741514768737034,0
3862,73,87,0.9690868625656367,0
3863,72,87,0.969727846636124,0
3864,72,88,1.0235692444962115,0
3865,72,88,1.0412330654292965,0
3866,71,88,1.0386546431138777,0
3867,71,88,1.0419302405586859,0
3868,71,88,1.0391633946362344,0
3869,71,88,1.0364503016399613,0
3870,70,88,1.0355488278746998,0
3871,67,89,1.0721052595979927,0
3872,68,89,1.079448358466143,0
3873,68,89,1.0773878817709557,0
3874,68,89,1.070771823062787,0
3875,67,90,1.1381436049106923,0
3876,67,90,1.1410330766539483,0
3877,69,90,1.1140604810797594,0
3878,68,91,1.178527787184248,0
3879,68,90,1.1091233252067105,0
3880,68,90,1.1097194644002228,0
3881,68,90,1.1165565041414447,0
3882,68,90,1.1131109377331085,0
3883,68,90,1.121104216590429,0
3884,68,90,1.1239275200440533,0
3885,68,90,1.1225246816392973,0
3886,67,90,1.1191931348907747,0
3887,67,90,1.122046473723276,0
3888,67,90,1.110880996434389,0
3889,67,90,1.1107335950791821,0
3890,67,90,1.1117026181527399,0
3891,67,90,1.1090050640710616,0
3892,66,90,1.1107663573891842,0
3893,66,90,1.1146928069399655,0
3894,66,90,1.1080775074692428,0
3895,63,91,1.1848587275886893,0
3896,63,91,1.1885459470664137,0
3897,64,91,1.1863140321414902,0
3898,64,91,1.1897265538441935,0
3899,64,91,1.1838957876534915,0
3900,64,91,1.1725168150858736,0
3901,66,90,1.1401674283630927,0
3902,66,90,1.1401533909803947,0
3903,66,91,1.2139377546297145,0
3904,66,91,1.22224329140603,0
3905,66,91,1.2232279718328027,0
3906,66,91,1.2214775170419125,0
3907,68,90,1.188035798865367,0
3908,68,90,1.184664152153764,0
3909,65,91,1.2205060671768115,0
3910,65,91,1.2171105359434113,0
3911,65,91,1.2213136890842542,0
3912,65,91,1.223460314936001,0
3913,66,90,1.1499128653886692,0
3914,66,90,1.1451201272672007,0
3915,65,90,1.1479757712137326,0
3916,65,90,1.1492606071111187,0
3917,66,90,1.1564579594119824,0
3918,66,90,1.1591588919221794,0
3919,66,90,1.1560655912603397,0
3920,67,90,1.165590014796253,0
3921,64,91,1.1972978270063321,0
3922,64,91,1.1977112017790932,0
3923,64,91,1.2016596229034622,0
3924,64,91,1.2094585127833852,0
3925,65,90,1.1563447649459886,0
3926,62,91,1.187572814082687,0
3927,63,91,1.1905142162981974,0
